Winnipeg;;;312,3;;302,2;;;;;;;;;;327,0;;;;;;;;;318,2;;;;;;;;;;;;
Duluth;;;;;392,9;;;;;;;;;294,0;;;;;;;;;;;373,4;;;;;;;;;;;
Omaha;;;;;343,8;;;;;;;435,3;;;;;;;;;;;403,9;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;469,9;;;;;;;;;;488,9;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;500,5;524,3;;;;;;;;757,4;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;563,3;;;;;;;;;;;;;;;;;;;;;;902,0;
Dallas;;;;;;;;;;;;;636,2;;;;;;;;722,3;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;584,3;;626,0;;452,7;;;;;;;;;;;;;983,0;647,8
SaintLouis;;;;;;;;;;;;;;;;;454,4;;;;909,6;;437,7;;;;;;485,5;;;;;;;565,5
Chicago;;;;;;;;;;;;;;;;395,2;;;;;;969,7;;;373,5;;;;500,7;;;;;;;
SaultStMarie;;;;;;;;;;;;;;295,9;;;;;;;;;;;359,3;333,2;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;318,5;;;;;;;;456,4;319,6;;323,9;;;411,2;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;322,0;367,8;;294,9;377,0;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;301,8;;356,4;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;337,8;311,2;;;440,1;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;567,9;485,1;;384,4;;;;;482,1;574,8;;;;;
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;389,5;430,2;;550,3;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;441,6;458,3;;;651,7;;;
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;687,7;793,4;904,0;604,3
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;503,6;769,9;;724,7;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;770,2;673,7;;906,0;
NewOrleans;;;;;;;;;;;;;;;;;;;1000,0;;1000,0;;;;;;;;;;;1000,0;;1000,0;;
Nashville;;;;;;;;;;;;;;;;;;;;;624,1;437,5;;;;;;;;;;769,5;;;;
Step_20000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;207,9;321,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;255,2;;273,5;353,4;358,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;221,7;237,4;;;405,3;;;;;;;;;303,5;;;;;;;;;;;;;;;;;;;;;;
Portland;;266,8;;;;387,6;385,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;312,9;351,8;;;421,9;;;;;;489,1;;345,1;345,9;436,3;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;321,6;413,0;;370,0;;397,0;;;472,0;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;345,6;;419,2;;464,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;406,5;;407,8;;;;583,1;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;423,9;;435,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;;;;;465,1;605,2;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;;;451,2;654,5;;;;;;;;;;;;;;;;;;;;;;;
Denver;;;;;392,1;405,2;;;;516,1;487,3;;;;;411,4;486,0;608,0;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;500,9;;514,4;535,9;;;;;;;596,0;810,4;625,1;;;;;;;;;;;;;;;;
Winnipeg;;;323,6;;387,5;;;;;;;;;;346,6;;;;;;;;;322,1;;;;;;;;;;;;
Duluth;;;;;367,7;;;;;;;;;322,1;;;;;;;;;;;380,7;;;;;;;;;;;
Omaha;;;;;384,6;;;;;;;486,1;;;;;;;;;;;454,6;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;501,3;;;;;;;;;;525,8;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;511,1;588,5;;;;;;;;722,3;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;601,6;;;;;;;;;;;;;;;;;;;;;;902,0;
Dallas;;;;;;;;;;;;;605,4;;;;;;;;706,9;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;588,8;;607,0;;534,7;;;;;;;;;;;;;903,0;607,0
SaintLouis;;;;;;;;;;;;;;;;;477,6;;;;597,3;;443,9;;;;;;457,1;;;;;;;1007,0
Chicago;;;;;;;;;;;;;;;;437,7;;;;;;1009,0;;;411,8;;;;448,0;;;;;;;
SaultStMarie;;;;;;;;;;;;;;332,7;;;;;;;;;;;365,2;330,0;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;350,3;;;;;;;;472,2;315,2;;311,9;;;425,0;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;323,2;382,2;;312,0;336,9;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;317,6;;341,8;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;327,9;315,9;;;373,6;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;510,9;466,6;;391,7;;;;;415,1;475,3;;;;;
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;319,0;420,3;;513,0;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;452,0;442,7;;;563,3;;;
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;643,1;685,8;1004,0;577,5
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490,9;783,8;;664,9;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724,7;658,1;;906,0;
NewOrleans;;;;;;;;;;;;;;;;;;;1000,0;;1000,0;;;;;;;;;;;1000,0;;1000,0;;
Nashville;;;;;;;;;;;;;;;;;;;;;641,7;539,5;;;;;;;;;;1005,0;;;;
Step_24000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;207,9;330,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;263,9;;294,7;333,5;363,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;236,8;285,5;;;404,2;;;;;;;;;316,0;;;;;;;;;;;;;;;;;;;;;;
Portland;;290,2;;;;379,5;401,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;328,8;350,1;;;413,2;;;;;;420,1;;342,5;339,6;423,5;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;351,5;394,6;;407,2;;445,3;;;457,2;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;356,9;;415,1;;502,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;409,1;;440,3;;;;615,5;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;421,0;;490,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;;;;;456,1;557,2;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;;;467,5;599,0;;;;;;;;;;;;;;;;;;;;;;;
Denver;;;;;402,5;400,5;;;;514,8;491,9;;;;;416,6;502,8;497,6;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;520,4;;511,8;497,3;;;;;;;517,0;775,3;622,4;;;;;;;;;;;;;;;;
Winnipeg;;;331,6;;392,4;;;;;;;;;;334,9;;;;;;;;;341,0;;;;;;;;;;;;
Duluth;;;;;354,1;;;;;;;;;346,6;;;;;;;;;;;402,1;;;;;;;;;;;
Omaha;;;;;367,5;;;;;;;436,0;;;;;;;;;;;444,1;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;456,6;;;;;;;;;;507,0;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;444,0;547,0;;;;;;;;701,0;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;528,8;;;;;;;;;;;;;;;;;;;;;;902,0;
Dallas;;;;;;;;;;;;;559,8;;;;;;;;669,0;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;529,6;;565,2;;558,5;;;;;;;;;;;;;983,0;573,9
SaintLouis;;;;;;;;;;;;;;;;;457,4;;;;981,3;;469,1;;;;;;438,4;;;;;;;620,2
Chicago;;;;;;;;;;;;;;;;406,8;;;;;;1007,0;;;386,9;;;;414,1;;;;;;;
SaultStMarie;;;;;;;;;;;;;;334,0;;;;;;;;;;;381,0;338,8;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;345,6;;;;;;;;435,3;335,7;;340,3;;;460,9;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;338,1;368,8;;315,7;353,0;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;340,0;;326,6;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;341,9;307,6;;;365,3;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;494,3;479,7;;364,0;;;;;403,6;433,8;;;;;
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;308,5;435,4;;501,2;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;460,8;388,1;;;626,8;;;
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;563,6;732,3;904,0;589,1
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;473,1;723,4;;764,3;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732,0;626,9;;906,0;
NewOrleans;;;;;;;;;;;;;;;;;;;1000,0;;1000,0;;;;;;;;;;;1000,0;;1000,0;;
Nashville;;;;;;;;;;;;;;;;;;;;;763,7;535,5;;;;;;;;;;645,5;;;;
Step_28000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;254,0;331,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;284,3;;303,1;324,6;379,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;235,8;298,2;;;372,2;;;;;;;;;350,1;;;;;;;;;;;;;;;;;;;;;;
Portland;;304,0;;;;403,6;399,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;308,2;329,7;;;411,8;;;;;;460,4;;338,2;352,7;393,7;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;356,4;382,2;;381,0;;411,3;;;465,4;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;331,3;;395,2;;493,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;382,9;;412,7;;;;578,3;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;408,2;;477,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;;;;;457,1;622,8;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;;;469,8;493,1;;;;;;;;;;;;;;;;;;;;;;;
Denver;;;;;362,3;401,3;;;;508,1;476,8;;;;;402,3;479,1;590,0;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;449,3;;521,0;469,9;;;;;;;600,5;777,7;624,6;;;;;;;;;;;;;;;;
Winnipeg;;;322,5;;396,2;;;;;;;;;;346,2;;;;;;;;;336,4;;;;;;;;;;;;
Duluth;;;;;373,7;;;;;;;;;339,2;;;;;;;;;;;385,5;;;;;;;;;;;
Omaha;;;;;362,4;;;;;;;461,6;;;;;;;;;;;430,2;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;477,5;;;;;;;;;;534,3;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;477,1;645,8;;;;;;;;770,3;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;621,0;;;;;;;;;;;;;;;;;;;;;;902,0;
Dallas;;;;;;;;;;;;;640,4;;;;;;;;735,4;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;600,3;;616,9;;565,7;;;;;;;;;;;;;983,0;645,0
SaintLouis;;;;;;;;;;;;;;;;;479,2;;;;1005,0;;430,2;;;;;;426,3;;;;;;;611,6
