Step_12000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;329,3;360,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;315,5;;335,2;355,2;472,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;310,2;331,9;;;386,3;;;;;;;;;346,9;;;;;;;;;;;;;;;;;;;;;;
Portland;;341,8;;;;1021,0;372,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;335,1;330,7;;;405,3;;;;;;973,9;;345,3;368,1;440,7;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;349,8;1015,0;;367,9;;376,5;;;411,3;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;353,1;;398,2;;419,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;351,9;;387,1;;;;490,7;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;388,1;;431,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;;;;;466,2;493,7;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;;;480,1;471,8;;;;;;;;;;;;;;;;;;;;;;;
Denver;;;;;391,3;361,5;;;;448,0;433,6;;;;;478,3;908,2;510,1;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;460,2;;452,9;435,5;;;;;;;595,0;560,8;577,9;;;;;;;;;;;;;;;;
Winnipeg;;;343,0;;396,6;;;;;;;;;;346,8;;;;;;;;;;;;;;;;;;;;;
Duluth;;;;;433,7;;;;;;;;;343,8;;;;;;;;;;;;;;;;;;;;;;
Omaha;;;;;413,7;;;;;;;484,2;;;;;;;;;;;518,6;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;560,9;;;;;;;;;;980,4;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;486,8;477,6;;;;;;;;688,7;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;479,3;;;;;;;;;;;;;;;;;;;;;;631,4;
Dallas;;;;;;;;;;;;;490,0;;;;;;;;692,3;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;541,0;;587,7;;723,4;;;;;;;;;;;;;647,2;903,0
SaintLouis;;;;;;;;;;;;;;;;;548,2;;;;756,7;;577,2;;;;;;597,2;;;;;;;982,0
Chicago;;;;;;;;;;;;;;;;481,4;;;;;;690,1;;;447,1;;;;529,9;;;;;;;
SaultStMarie;;;;;;;;;;;;;;;;;;;;;;;;;457,5;366,5;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;;;;;;;;;492,9;404,9;;382,5;;;550,4;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;389,4;421,5;;285,4;304,0;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;348,6;;318,8;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;304,2;266,1;;;486,7;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;703,4;550,7;;458,0;;;;;407,7;477,2;;;;;
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;409,3;563,7;;473,8;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540,5;435,8;;;570,0;;;
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;620,8;604,4;633,7;901,0
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;525,9;747,0;;641,1;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;691,2;617,4;;612,5;
NewOrleans;;;;;;;;;;;;;;;;;;;523,0;;700,9;;;;;;;;;;;764,4;;605,0;;
Nashville;;;;;;;;;;;;;;;;;;;;;1000,0;1000,0;;;;;;;;;;1000,0;;;;
Step_16000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;313,2;329,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;296,5;;352,3;330,2;994,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;310,3;320,6;;;418,7;;;;;;;;;343,9;;;;;;;;;;;;;;;;;;;;;;
Portland;;995,2;;;;349,7;343,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;311,5;339,5;;;361,5;;;;;;457,1;;342,7;329,3;988,5;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;340,8;362,0;;360,7;;349,3;;;439,3;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;332,8;;386,9;;395,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;340,8;;351,2;;;;495,0;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;353,6;;412,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;;;;;470,6;488,7;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;;;469,9;485,4;;;;;;;;;;;;;;;;;;;;;;;
Denver;;;;;403,1;383,4;;;;444,7;439,8;;;;;478,0;499,3;560,5;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;384,7;;436,1;450,3;;;;;;;583,7;534,1;555,0;;;;;;;;;;;;;;;;
Winnipeg;;;326,5;;420,5;;;;;;;;;;337,8;;;;;;;;;;;;;;;;;;;;;
Duluth;;;;;368,5;;;;;;;;;340,4;;;;;;;;;;;;;;;;;;;;;;
Omaha;;;;;385,1;;;;;;;457,4;;;;;;;;;;;983,7;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;451,1;;;;;;;;;;649,1;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;474,3;522,5;;;;;;;;678,2;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;508,5;;;;;;;;;;;;;;;;;;;;;;627,7;
Dallas;;;;;;;;;;;;;499,3;;;;;;;;700,8;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;565,7;;588,8;;695,1;;;;;;;;;;;;;629,4;903,0
SaintLouis;;;;;;;;;;;;;;;;;586,5;;;;693,7;;547,2;;;;;;515,8;;;;;;;982,0
Chicago;;;;;;;;;;;;;;;;500,4;;;;;;980,4;;;499,9;;;;575,3;;;;;;;
SaultStMarie;;;;;;;;;;;;;;;;;;;;;;;;;496,8;376,8;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;;;;;;;;;516,3;397,7;;391,8;;;566,9;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;407,3;483,5;;323,6;392,5;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;347,3;;375,4;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;356,6;318,6;;;481,0;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;694,2;563,0;;439,0;;;;;388,5;493,4;;;;;
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;372,3;580,5;;489,1;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;510,6;409,4;;;603,2;;;
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;619,9;534,2;636,6;901,0
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;494,1;682,5;;574,2;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;666,1;608,8;;586,0;
NewOrleans;;;;;;;;;;;;;;;;;;;523,2;;680,4;;;;;;;;;;;736,6;;574,9;;
Nashville;;;;;;;;;;;;;;;;;;;;;1000,0;1000,0;;;;;;;;;;1000,0;;;;
Step_20000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;334,0;335,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;308,5;;341,4;332,1;400,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;317,5;343,7;;;381,4;;;;;;;;;347,0;;;;;;;;;;;;;;;;;;;;;;
Portland;;341,0;;;;1018,0;352,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;344,7;327,5;;;391,2;;;;;;488,3;;356,2;353,5;444,1;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;330,2;406,0;;334,1;;372,6;;;987,4;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;326,7;;361,8;;380,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;361,7;;395,4;;;;481,9;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;517,4;;418,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;;;;;495,1;512,2;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;;;475,8;521,6;;;;;;;;;;;;;;;;;;;;;;;
Denver;;;;;410,3;357,1;;;;452,6;455,8;;;;;465,1;550,5;984,6;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;382,8;;454,4;461,5;;;;;;;599,2;537,3;575,5;;;;;;;;;;;;;;;;
Winnipeg;;;359,0;;381,5;;;;;;;;;;349,4;;;;;;;;;;;;;;;;;;;;;
Duluth;;;;;375,9;;;;;;;;;360,0;;;;;;;;;;;;;;;;;;;;;;
Omaha;;;;;381,0;;;;;;;443,7;;;;;;;;;;;569,0;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;523,0;;;;;;;;;;740,9;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;483,5;529,8;;;;;;;;981,3;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;471,9;;;;;;;;;;;;;;;;;;;;;;582,4;
Dallas;;;;;;;;;;;;;462,8;;;;;;;;650,7;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;528,9;;595,5;;564,2;;;;;;;;;;;;;604,5;983,0
SaintLouis;;;;;;;;;;;;;;;;;582,7;;;;703,2;;597,2;;;;;;541,0;;;;;;;902,0
Chicago;;;;;;;;;;;;;;;;481,3;;;;;;740,2;;;462,9;;;;533,8;;;;;;;
SaultStMarie;;;;;;;;;;;;;;;;;;;;;;;;;506,7;413,7;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;;;;;;;;;576,2;442,0;;418,2;;;526,1;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;455,2;444,4;;356,9;370,1;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;381,1;;432,9;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;401,0;343,5;;;461,8;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;645,4;550,3;;467,0;;;;;446,2;529,8;;;;;
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;401,5;549,3;;492,4;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;570,8;458,7;;;611,2;;;
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;596,1;611,4;601,1;901,0
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;536,5;684,4;;626,3;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;708,1;612,9;;647,5;
NewOrleans;;;;;;;;;;;;;;;;;;;510,7;;655,5;;;;;;;;;;;737,7;;618,8;;
Nashville;;;;;;;;;;;;;;;;;;;;;1000,0;1000,0;;;;;;;;;;1000,0;;;;
Step_24000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;346,5;310,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;296,5;;327,9;349,8;389,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;294,7;318,5;;;402,0;;;;;;;;;348,6;;;;;;;;;;;;;;;;;;;;;;
Portland;;332,2;;;;992,4;352,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;327,2;340,0;;;425,8;;;;;;471,8;;348,9;343,9;478,6;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;350,1;398,5;;349,9;;363,7;;;986,5;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;338,7;;382,9;;399,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;373,2;;364,6;;;;496,6;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;382,1;;407,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;;;;;476,9;478,7;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;;;493,5;495,8;;;;;;;;;;;;;;;;;;;;;;;
Denver;;;;;436,9;415,8;;;;452,3;448,2;;;;;509,2;983,7;532,8;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;389,4;;472,7;446,7;;;;;;;536,8;535,1;534,9;;;;;;;;;;;;;;;;
Winnipeg;;;330,3;;410,1;;;;;;;;;;356,9;;;;;;;;;;;;;;;;;;;;;
Duluth;;;;;379,7;;;;;;;;;354,5;;;;;;;;;;;;;;;;;;;;;;
Omaha;;;;;413,6;;;;;;;452,0;;;;;;;;;;;605,1;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;478,4;;;;;;;;;;980,4;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;461,8;515,8;;;;;;;;698,1;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;446,9;;;;;;;;;;;;;;;;;;;;;;590,6;
Dallas;;;;;;;;;;;;;488,4;;;;;;;;653,2;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;668,6;;618,9;;727,9;;;;;;;;;;;;;597,6;903,0
SaintLouis;;;;;;;;;;;;;;;;;531,7;;;;723,2;;527,5;;;;;;534,7;;;;;;;982,0
Chicago;;;;;;;;;;;;;;;;479,5;;;;;;706,1;;;447,4;;;;520,3;;;;;;;
SaultStMarie;;;;;;;;;;;;;;;;;;;;;;;;;456,8;406,3;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;;;;;;;;;523,6;417,7;;390,2;;;513,4;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;434,6;448,9;;369,2;361,1;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;408,5;;404,4;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;414,4;362,2;;;428,7;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;633,7;573,6;;489,2;;;;;424,7;487,9;;;;;
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;391,6;525,8;;516,5;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;527,9;452,9;;;542,1;;;
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;562,4;611,5;578,3;901,0
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;488,8;684,5;;588,5;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;696,3;590,0;;588,4;
NewOrleans;;;;;;;;;;;;;;;;;;;502,3;;674,5;;;;;;;;;;;619,5;;615,9;;
Nashville;;;;;;;;;;;;;;;;;;;;;1000,0;1000,0;;;;;;;;;;1000,0;;;;
Step_28000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;323,9;338,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;299,4;;335,3;317,5;410,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;309,6;353,7;;;397,3;;;;;;;;;338,5;;;;;;;;;;;;;;;;;;;;;;
Portland;;338,2;;;;974,5;331,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;343,4;342,0;;;401,7;;;;;;453,7;;365,5;345,0;486,7;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;333,8;397,1;;334,2;;357,0;;;887,3;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;327,9;;346,0;;392,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;324,7;;355,9;;;;464,1;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;384,1;;392,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;;;;;523,2;495,9;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;;;446,8;483,4;;;;;;;;;;;;;;;;;;;;;;;
Denver;;;;;403,5;374,4;;;;433,0;432,5;;;;;442,4;983,7;481,4;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;403,9;;428,1;440,9;;;;;;;551,5;518,5;570,4;;;;;;;;;;;;;;;;
Winnipeg;;;352,4;;401,5;;;;;;;;;;341,8;;;;;;;;;;;;;;;;;;;;;
Duluth;;;;;427,1;;;;;;;;;347,3;;;;;;;;;;;;;;;;;;;;;;
Omaha;;;;;396,1;;;;;;;477,5;;;;;;;;;;;563,9;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;460,9;;;;;;;;;;980,4;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;;454,9;462,4;;;;;;;;696,6;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;474,7;;;;;;;;;;;;;;;;;;;;;;636,8;
Dallas;;;;;;;;;;;;;507,9;;;;;;;;671,8;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;565,8;;586,6;;648,7;;;;;;;;;;;;;614,3;903,0
SaintLouis;;;;;;;;;;;;;;;;;561,7;;;;740,2;;516,0;;;;;;548,9;;;;;;;982,0
Chicago;;;;;;;;;;;;;;;;423,6;;;;;;650,3;;;530,8;;;;629,8;;;;;;;
