LosAngeles;;;;;;;1000,0;;1000,0;1000,0;;;1000,0;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;614,5;;902,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;903,0;;;640,3;635,6;687,7;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;696,5;;582,1;797,0;;;;;569,7;;;;;;;;;;;;;;;;;;
Denver;;;;;497,2;630,7;;;;692,8;654,8;;;;;525,2;495,7;577,6;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;906,0;;692,6;651,7;;;;;;;579,6;598,9;581,5;;;;;;;;;;;;;;;;
Winnipeg;;;462,1;;543,5;;;;;;;;;;393,5;;;;;;;;;385,7;;;;;;;;;;;;
Duluth;;;;;613,3;;;;;;;;;423,7;;467,8;;;;;;;391,8;374,7;374,3;;;;;;;;;;;
Omaha;;;;;495,1;;;;;;;542,8;;;426,4;;;;;;;;385,1;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;627,8;;;;;;578,8;;;;420,8;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;615,7;611,2;708,9;;;;520,4;;;572,2;487,2;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;734,4;;;;;;;629,8;;;;;;;;;;;;;;;471,1;
Dallas;;;;;;;;;;;;;718,9;;;;;605,6;564,6;;509,7;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;538,7;;638,5;;462,1;;;;;;;;;;;;;480,5;407,2
SaintLouis;;;;;;;;;;;;;;;;;468,2;;;;452,2;;402,6;;;;;;348,3;;;;;;;393,3
Chicago;;;;;;;;;;;;;;;439,9;409,1;;;;;;424,9;;;338,2;;;;352,5;;;;;;;
SaultStMarie;;;;;;;;;;;;;;423,4;461,2;;;;;;;;;;362,0;328,6;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;459,0;;;;;;;;379,3;370,0;;294,6;;;359,8;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;377,9;340,5;;294,3;316,8;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;326,2;;316,6;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;329,5;316,8;;369,9;330,6;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;440,1;365,9;;388,8;;;317,1;;331,5;371,0;;;;;381,9
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;335,7;368,0;;364,6;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;362,4;350,8;;415,6;391,0;;;394,3
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;376,2;;382,9;399,5;455,4;414,0
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;391,1;401,8;;413,1;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;425,9;396,5;;432,9;
NewOrleans;;;;;;;;;;;;;;;;;;;578,4;;462,4;;;;;;;;;;;395,6;;405,4;;
Nashville;;;;;;;;;;;;;;;;;;;;;485,1;430,3;;;;;;;353,8;;368,8;416,9;;;;
Step_16000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;441,2;442,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;419,0;;452,4;619,8;500,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;429,9;502,0;;;478,6;;;;;;;;;402,5;;;;;;;;;;;;;;;;;;;;;;
Portland;;491,1;;;;608,4;760,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;555,7;430,8;;;983,6;;;;;;578,6;;437,1;466,5;493,1;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;667,1;524,3;;664,5;;981,4;;;592,6;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;614,9;;602,8;;903,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;1000,0;;1000,0;1000,0;;;1000,0;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;619,9;;982,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;903,0;;;616,5;617,1;687,2;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;676,7;;558,5;644,5;;;;;610,4;;;;;;;;;;;;;;;;;;
Denver;;;;;557,8;598,7;;;;728,3;600,1;;;;;456,7;490,2;584,3;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;906,0;;669,9;602,5;;;;;;;618,9;625,3;566,8;;;;;;;;;;;;;;;;
Winnipeg;;;439,3;;545,1;;;;;;;;;;437,2;;;;;;;;;376,9;;;;;;;;;;;;
Duluth;;;;;511,8;;;;;;;;;437,0;;464,9;;;;;;;384,1;367,4;359,5;;;;;;;;;;;
Omaha;;;;;576,8;;;;;;;549,2;;;435,2;;;;;;;;399,7;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;585,8;;;;;;555,7;;;;426,9;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;616,5;596,3;653,2;;;;524,0;;;607,4;496,3;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;705,2;;;;;;;575,4;;;;;;;;;;;;;;;458,8;
Dallas;;;;;;;;;;;;;727,8;;;;;585,1;570,7;;455,0;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;572,4;;581,9;;454,0;;;;;;;;;;;;;483,4;390,8
SaintLouis;;;;;;;;;;;;;;;;;544,3;;;;516,5;;376,3;;;;;;335,2;;;;;;;396,2
Chicago;;;;;;;;;;;;;;;422,2;494,5;;;;;;412,1;;;355,4;;;;339,9;;;;;;;
SaultStMarie;;;;;;;;;;;;;;421,5;393,6;;;;;;;;;;368,4;325,7;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;423,5;;;;;;;;399,9;384,3;;324,2;;;350,4;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;376,9;353,0;;298,1;316,8;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;337,7;;313,8;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;331,0;313,4;;360,3;330,2;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;419,8;359,7;;373,6;;;308,7;;332,0;369,9;;;;;385,9
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;335,7;369,9;;363,1;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;362,4;350,8;;399,1;391,0;;;393,2
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;376,2;;380,4;398,9;476,6;405,7
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;391,1;401,8;;409,7;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;435,4;396,5;;421,6;
NewOrleans;;;;;;;;;;;;;;;;;;;608,0;;473,4;;;;;;;;;;;414,2;;400,7;;
Nashville;;;;;;;;;;;;;;;;;;;;;440,2;461,2;;;;;;;364,7;;367,5;402,2;;;;
Step_20000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;485,2;416,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;415,6;;432,2;595,8;536,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;425,0;463,6;;;468,0;;;;;;;;;413,4;;;;;;;;;;;;;;;;;;;;;;
Portland;;485,9;;;;649,0;642,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;500,4;402,0;;;983,6;;;;;;548,6;;441,9;416,4;438,6;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;603,3;507,1;;678,9;;981,4;;;541,6;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;586,3;;674,7;;903,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;1000,0;;1000,0;1000,0;;;1000,0;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;641,6;;982,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;903,0;;;634,4;549,4;691,6;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;677,3;;573,2;665,3;;;;;541,3;;;;;;;;;;;;;;;;;;
Denver;;;;;543,0;589,5;;;;706,9;601,3;;;;;453,0;508,2;569,5;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;906,0;;673,2;624,4;;;;;;;603,9;587,8;619,1;;;;;;;;;;;;;;;;
Winnipeg;;;425,7;;510,8;;;;;;;;;;408,7;;;;;;;;;363,5;;;;;;;;;;;;
Duluth;;;;;493,3;;;;;;;;;422,6;;444,1;;;;;;;367,4;383,1;368,9;;;;;;;;;;;
Omaha;;;;;519,8;;;;;;;571,6;;;415,7;;;;;;;;392,3;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;583,2;;;;;;541,9;;;;410,8;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;604,6;562,7;771,5;;;;471,4;;;598,1;457,9;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;692,4;;;;;;;586,9;;;;;;;;;;;;;;;448,0;
Dallas;;;;;;;;;;;;;717,7;;;;;541,4;586,7;;415,8;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;539,2;;607,8;;403,7;;;;;;;;;;;;;479,3;416,0
SaintLouis;;;;;;;;;;;;;;;;;491,2;;;;454,6;;385,5;;;;;;371,8;;;;;;;413,9
Chicago;;;;;;;;;;;;;;;439,0;424,1;;;;;;412,0;;;351,6;;;;355,4;;;;;;;
SaultStMarie;;;;;;;;;;;;;;426,8;408,7;;;;;;;;;;343,1;302,2;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;416,8;;;;;;;;394,8;383,4;;310,0;;;355,7;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;341,8;352,0;;291,8;312,1;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;322,5;;308,2;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;327,1;305,3;;338,4;330,2;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;419,6;389,7;;352,4;;;307,5;;325,2;355,5;;;;;388,7
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;332,0;362,5;;355,1;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;366,9;344,9;;396,4;380,8;;;381,9
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;369,0;;375,2;398,9;492,6;416,1
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;391,1;407,6;;398,8;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431,7;391,4;;410,7;
NewOrleans;;;;;;;;;;;;;;;;;;;550,7;;488,6;;;;;;;;;;;418,1;;390,9;;
Nashville;;;;;;;;;;;;;;;;;;;;;457,2;439,7;;;;;;;383,5;;365,9;407,6;;;;
Step_24000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;496,3;445,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;437,3;;448,9;593,0;524,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;466,9;496,4;;;490,9;;;;;;;;;431,3;;;;;;;;;;;;;;;;;;;;;;
Portland;;470,6;;;;664,2;707,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;515,7;452,6;;;983,6;;;;;;589,3;;406,9;406,0;497,9;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;603,0;532,7;;698,8;;981,4;;;590,6;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;629,7;;624,3;;903,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;1000,0;;1000,0;1000,0;;;1000,0;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;644,4;;982,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;903,0;;;621,1;576,3;758,5;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;710,2;;609,2;721,9;;;;;582,0;;;;;;;;;;;;;;;;;;
Denver;;;;;552,5;611,6;;;;774,8;655,0;;;;;505,6;527,2;630,6;;;;;;;;;;;;;;;;;;
ElPaso;;;;;;;;906,0;;747,5;625,5;;;;;;;571,1;669,3;600,0;;;;;;;;;;;;;;;;
Winnipeg;;;461,7;;477,3;;;;;;;;;;388,7;;;;;;;;;369,9;;;;;;;;;;;;
Duluth;;;;;494,5;;;;;;;;;426,0;;444,8;;;;;;;417,8;381,8;352,0;;;;;;;;;;;
Omaha;;;;;516,4;;;;;;;595,4;;;415,8;;;;;;;;391,5;;;;;;;;;;;;;
KansasCity;;;;;;;;;;;;579,2;;;;;;583,0;;;;489,9;;;;;;;;;;;;;;
OklahomaCity;;;;;;;;;;;624,3;590,3;705,3;;;;521,4;;;592,6;512,6;;;;;;;;;;;;;;;
Houston;;;;;;;;;;;;;764,8;;;;;;;596,6;;;;;;;;;;;;;;;481,5;
Dallas;;;;;;;;;;;;;669,7;;;;;596,0;605,1;;497,5;;;;;;;;;;;;;;;
LittleRock;;;;;;;;;;;;;;;;;;588,2;;563,6;;380,5;;;;;;;;;;;;;458,9;423,3
SaintLouis;;;;;;;;;;;;;;;;;549,9;;;;502,8;;369,7;;;;;;360,8;;;;;;;422,1
Chicago;;;;;;;;;;;;;;;412,3;453,9;;;;;;495,1;;;359,0;;;;356,4;;;;;;;
SaultStMarie;;;;;;;;;;;;;;426,2;413,6;;;;;;;;;;351,1;302,5;;;;;;;;;;
Toronto;;;;;;;;;;;;;;;423,0;;;;;;;;386,0;361,5;;309,8;;;380,2;;;;;;;
Montreal;;;;;;;;;;;;;;;;;;;;;;;;365,2;338,7;;279,4;312,4;;;;;;;;
Boston;;;;;;;;;;;;;;;;;;;;;;;;;;299,4;;300,1;;;;;;;;
NewYork;;;;;;;;;;;;;;;;;;;;;;;;;;327,1;294,6;;397,2;330,3;;;;;;
Pittsburgh;;;;;;;;;;;;;;;;;;;;;;492,1;388,0;;360,3;;;316,5;;323,4;351,3;;;;;402,0
Washington;;;;;;;;;;;;;;;;;;;;;;;;;;;;337,5;362,1;;345,7;;;;;
Raleigh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;363,7;340,2;;392,3;380,8;;;400,3
Atlanta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;365,8;;375,2;390,1;496,9;416,1
Charleston;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;391,1;415,8;;398,8;;
Miami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431,7;388,7;;398,8;
NewOrleans;;;;;;;;;;;;;;;;;;;555,2;;465,7;;;;;;;;;;;416,5;;381,7;;
Nashville;;;;;;;;;;;;;;;;;;;;;508,8;439,1;;;;;;;386,6;;365,9;399,2;;;;
Step_28000;Vancouver;Seattle;Calgary;Portland;Helena;SaltLakeCity;SanFrancisco;LosAngeles;LasVegas;Phoenix;SantaFe;Denver;ElPaso;Winnipeg;Duluth;Omaha;KansasCity;OklahomaCity;Houston;Dallas;LittleRock;SaintLouis;Chicago;SaultStMarie;Toronto;Montreal;Boston;NewYork;Pittsburgh;Washington;Raleigh;Atlanta;Charleston;Miami;NewOrleans;Nashville
Vancouver;;531,7;475,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seattle;476,0;;455,5;628,8;559,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calgary;465,4;552,9;;;508,4;;;;;;;;;418,5;;;;;;;;;;;;;;;;;;;;;;
Portland;;520,3;;;;609,4;678,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Helena;;527,8;446,9;;;919,0;;;;;;540,5;;420,4;397,1;457,4;;;;;;;;;;;;;;;;;;;;
SaltLakeCity;;;;622,4;501,4;;726,2;;1005,0;;;591,4;;;;;;;;;;;;;;;;;;;;;;;;
SanFrancisco;;;;619,3;;615,6;;903,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LosAngeles;;;;;;;1000,0;;1000,0;1000,0;;;1000,0;;;;;;;;;;;;;;;;;;;;;;;
LasVegas;;;;;;645,0;;1002,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phoenix;;;;;;;;903,0;;;645,4;534,4;712,1;;;;;;;;;;;;;;;;;;;;;;;
SantaFe;;;;;;;;;;601,0;;590,2;740,1;;;;;532,3;;;;;;;;;;;;;;;;;;
Denver;;;;;534,4;654,7;;;;730,9;589,8;;;;;446,2;524,9;589,8;;;;;;;;;;;;;;;;;;
